Дата платежа;Сумма платежа;Дата покупки долга;Портфель;ClientID;Дата создания ClientID;UserID;Внутренняя служба;Дата закрепления;Дата открепления;Код получателя платежа
21.07.2022;492,76;27.08.2019;Портфель2;5581065;27.08.2019;12489;Отдел Сопровождения Исполнительных Производств;30.06.2022;01.11.2022;7
15.06.2023;480,1;27.08.2019;Портфель3;5581065;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
25.12.2020;12675,84;27.08.2019;Портфель4;5581069;27.08.2019;8066;Отдел взаимодействия;03.11.2020;30.12.2020;7
19.02.2021;56528,19;27.08.2019;Портфель5;5581083;27.08.2019;NULL;Отдел взаимодействия;NULL;NULL;7
13.04.2022;1,46;27.08.2019;Портфель1;5581095;27.08.2019;12488;Отдел Сопровождения Исполнительных Производств;13.12.2021;30.09.2022;7
09.04.2020;5634,81;27.08.2019;Портфель2;5581019;27.08.2019;8066;Отдел взаимодействия;13.03.2020;10.06.2020;NULL
02.11.2021;1170,52;27.08.2019;Портфель3;5581123;27.08.2019;13220;Отдел Сопровождения Исполнительных Производств;30.09.2021;17.11.2021;7
15.07.2022;17,21;27.08.2019;Портфель4;5581127;27.08.2019;14050;Отдел Сопровождения Исполнительных Производств;06.07.2022;06.12.2022;7
02.02.2023;58,2;27.08.2019;Портфель5;5581133;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.09.2022;NULL;7
03.06.2024;121,23;27.08.2019;Портфель1;5581133;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.09.2022;NULL;7
04.04.2024;132,26;27.08.2019;Портфель2;5581133;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.09.2022;NULL;7
06.12.2022;4991;27.08.2019;Портфель3;5581147;27.08.2019;8066;Отдел взаимодействия;24.01.2022;09.02.2023;7
18.01.2023;9;27.08.2019;Портфель4;5581147;27.08.2019;8066;Отдел взаимодействия;24.01.2022;09.02.2023;7
23.10.2022;36;27.08.2019;Портфель5;5581147;27.08.2019;8066;Отдел взаимодействия;24.01.2022;09.02.2023;7
06.11.2022;901,63;27.08.2019;Портфель1;5581147;27.08.2019;8066;Отдел взаимодействия;24.01.2022;09.02.2023;7
17.06.2021;3805,39;27.08.2019;Портфель2;5581175;27.08.2019;12059;Отдел Сопровождения Исполнительных Производств;01.06.2021;29.06.2021;7
13.12.2021;96,7;27.08.2019;Портфель3;5581175;27.08.2019;13105;Отдел Сопровождения Исполнительных Производств;31.08.2021;30.06.2022;7
13.05.2022;22,09;27.08.2019;Портфель4;5581175;27.08.2019;13105;Отдел Сопровождения Исполнительных Производств;31.08.2021;30.06.2022;7
09.07.2020;616,22;27.08.2019;Портфель5;5579035;27.08.2019;8066;Отдел взаимодействия;23.03.2020;30.09.2020;7
27.12.2022;280,2;27.08.2019;Портфель1;5579079;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
27.12.2022;8,21;27.08.2019;Портфель2;5579079;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
12.12.2022;36,84;27.08.2019;Портфель3;5579079;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
23.11.2022;248;27.08.2019;Портфель4;5579079;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
27.12.2022;9,28;27.08.2019;Портфель5;5579079;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
12.12.2022;270,92;27.08.2019;Портфель1;5579079;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
27.12.2022;5,83;27.08.2019;Портфель2;5579079;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
12.12.2022;270,55;27.08.2019;Портфель3;5579079;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
12.12.2022;169,83;27.08.2019;Портфель4;5579079;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
12.12.2022;169,83;27.08.2019;Портфель5;5579079;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
17.05.2022;1339,5;09.08.2019;Портфель1;5776745;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;10.01.2022;30.01.2023;7
02.06.2022;40;09.08.2019;Портфель2;5776937;09.08.2019;12059;Отдел Сопровождения Исполнительных Производств;24.01.2022;08.06.2022;7
22.07.2022;2860;09.08.2019;Портфель3;5776937;09.08.2019;8413;Отдел Сопровождения Исполнительных Производств;30.06.2022;09.01.2023;7
22.05.2024;1115,17;09.08.2019;Портфель4;5776493;09.08.2019;NULL;NULL;NULL;NULL;7
08.09.2020;2100,27;09.08.2019;Портфель5;5776507;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;24.06.2020;28.10.2020;7
14.07.2020;2613,27;09.08.2019;Портфель1;5776643;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;27.05.2020;20.05.2021;7
04.12.2020;2381,39;09.08.2019;Портфель2;5776697;09.08.2019;8066;Отдел взаимодействия;01.12.2020;04.06.2021;7
02.10.2023;74;09.08.2019;Портфель3;5776829;09.08.2019;9406;Отдел взаимодействия;13.06.2023;NULL;7
19.06.2023;29,11;09.08.2019;Портфель4;5777009;09.08.2019;14499;Отдел Сопровождения Исполнительных Производств;06.02.2023;NULL;7
21.08.2024;7775,75;27.02.2019;Портфель5;5171057;11.06.2019;8066;Отдел взаимодействия;18.07.2024;NULL;7
24.05.2021;1908,87;02.11.2018;Портфель1;5171063;11.06.2019;9190;Отдел Сопровождения Исполнительных Производств;16.02.2021;02.07.2021;7
24.05.2021;173,19;02.11.2018;Портфель2;5171063;11.06.2019;9190;Отдел Сопровождения Исполнительных Производств;16.02.2021;02.07.2021;7
17.05.2021;85,87;13.05.2019;Портфель3;5025491;13.05.2019;12342;Досудебное взыскание задолженности;07.05.2021;17.06.2021;7
23.01.2022;1;13.05.2019;Портфель4;5025491;13.05.2019;8066;Отдел взаимодействия;22.11.2021;16.03.2022;7
23.11.2021;0,02;13.05.2019;Портфель5;5025491;13.05.2019;8066;Отдел взаимодействия;22.11.2021;16.03.2022;7
10.07.2020;2102,04;13.05.2019;Портфель1;5025425;13.05.2019;9404;Отдел взаимодействия;27.03.2020;01.09.2020;7
23.11.2020;1166,75;13.05.2019;Портфель2;5025439;13.05.2019;8066;Отдел взаимодействия;20.11.2020;19.03.2021;7
10.12.2021;10;13.05.2019;Портфель3;5025493;13.05.2019;13042;Отдел взаимодействия;09.11.2021;20.04.2022;7
06.06.2022;0,01;13.05.2019;Портфель4;5025501;13.05.2019;13105;Отдел Сопровождения Исполнительных Производств;12.10.2021;30.06.2022;7
22.06.2022;0,34;13.05.2019;Портфель5;5025501;13.05.2019;13105;Отдел Сопровождения Исполнительных Производств;12.10.2021;30.06.2022;7
27.01.2022;7,07;13.05.2019;Портфель1;5025531;13.05.2019;12059;Отдел Сопровождения Исполнительных Производств;12.01.2022;02.02.2022;36
06.08.2020;26;13.05.2019;Портфель2;5025553;13.05.2019;10206;Отдел взаимодействия;29.06.2020;07.08.2020;7
14.09.2022;8955,55;13.05.2019;Портфель3;5025559;13.05.2019;8066;Отдел взаимодействия;09.08.2022;16.09.2022;7
02.09.2022;37,77;13.05.2019;Портфель4;5025559;13.05.2019;8066;Отдел взаимодействия;09.08.2022;16.09.2022;7
19.02.2024;4,05;13.05.2019;Портфель5;5025577;13.05.2019;14499;Отдел Сопровождения Исполнительных Производств;09.09.2022;24.07.2024;7
10.11.2022;430,8;13.05.2019;Портфель1;5025577;13.05.2019;14499;Отдел Сопровождения Исполнительных Производств;09.09.2022;24.07.2024;7
18.02.2020;0,14;13.05.2019;Портфель2;5025627;13.05.2019;9405;Отдел взаимодействия;17.02.2020;19.02.2020;NULL
27.01.2022;0,41;13.05.2019;Портфель3;5025657;13.05.2019;12230;Отдел Сопровождения Исполнительных Производств;30.06.2021;09.01.2023;52
30.12.2021;0,11;13.05.2019;Портфель4;5025657;13.05.2019;12230;Отдел Сопровождения Исполнительных Производств;30.06.2021;09.01.2023;52
13.05.2022;0,1;13.05.2019;Портфель5;5025657;13.05.2019;12230;Отдел Сопровождения Исполнительных Производств;30.06.2021;09.01.2023;52
01.03.2022;0,35;13.05.2019;Портфель1;5025657;13.05.2019;12230;Отдел Сопровождения Исполнительных Производств;30.06.2021;09.01.2023;52
30.12.2021;0,58;13.05.2019;Портфель2;5025657;13.05.2019;12230;Отдел Сопровождения Исполнительных Производств;30.06.2021;09.01.2023;52
12.08.2021;0,86;13.05.2019;Портфель3;5025741;13.05.2019;9406;Отдел взаимодействия;09.08.2021;17.11.2021;7
12.08.2021;159,01;13.05.2019;Портфель4;5025741;13.05.2019;9406;Отдел взаимодействия;09.08.2021;17.11.2021;7
12.08.2021;11,04;13.05.2019;Портфель5;5025741;13.05.2019;9406;Отдел взаимодействия;09.08.2021;17.11.2021;7
12.10.2022;1200;13.05.2019;Портфель1;5025675;13.05.2019;8703;Отдел Сопровождения Исполнительных Производств;01.08.2022;02.12.2022;7
18.11.2020;75;13.05.2019;Портфель2;5025779;13.05.2019;8066;Отдел взаимодействия;09.11.2020;20.12.2020;7
05.07.2021;10;13.05.2019;Портфель3;5025811;13.05.2019;8066;Отдел взаимодействия;05.05.2021;29.11.2021;7
05.07.2021;11;13.05.2019;Портфель4;5025811;13.05.2019;8066;Отдел взаимодействия;05.05.2021;29.11.2021;7
21.05.2021;30;13.05.2019;Портфель5;5025811;13.05.2019;8066;Отдел взаимодействия;05.05.2021;29.11.2021;7
19.08.2021;8,8;13.05.2019;Портфель1;5025811;13.05.2019;8066;Отдел взаимодействия;05.05.2021;29.11.2021;7
07.04.2022;70;13.05.2019;Портфель2;5025823;13.05.2019;8066;Отдел взаимодействия;07.04.2022;22.08.2022;7
06.06.2023;10845,59;13.05.2019;Портфель3;5025823;13.05.2019;9406;Отдел взаимодействия;29.05.2023;09.04.2024;7
21.12.2021;10125,38;27.05.2019;Портфель4;5028235;27.05.2019;12489;Отдел Сопровождения Исполнительных Производств;07.04.2021;27.12.2021;7
29.12.2023;364,29;27.05.2019;Портфель5;5028277;27.05.2019;14499;Отдел Сопровождения Исполнительных Производств;05.07.2023;NULL;7
20.06.2024;235,43;27.05.2019;Портфель1;5028277;27.05.2019;14499;Отдел Сопровождения Исполнительных Производств;05.07.2023;NULL;7
29.12.2023;364,29;27.05.2019;Портфель2;5028277;27.05.2019;14499;Отдел Сопровождения Исполнительных Производств;05.07.2023;NULL;7
04.02.2021;1904,24;27.05.2019;Портфель3;5028281;27.05.2019;8737;Отдел Сопровождения Исполнительных Производств;27.10.2020;31.05.2021;7
24.08.2020;3,11;27.05.2019;Портфель4;5028285;27.05.2019;8072;Отдел взаимодействия;26.06.2020;01.09.2020;7
24.08.2020;7,04;27.05.2019;Портфель5;5028285;27.05.2019;8072;Отдел взаимодействия;26.06.2020;01.09.2020;7
24.08.2020;91,26;27.05.2019;Портфель1;5028285;27.05.2019;8072;Отдел взаимодействия;26.06.2020;01.09.2020;7
04.03.2021;2,7;27.05.2019;Портфель2;5028285;27.05.2019;9698;Отдел Сопровождения Исполнительных Производств;23.09.2020;13.08.2021;7
04.03.2021;79,07;27.05.2019;Портфель3;5028285;27.05.2019;9698;Отдел Сопровождения Исполнительных Производств;23.09.2020;13.08.2021;7
04.03.2021;6,1;27.05.2019;Портфель4;5028285;27.05.2019;9698;Отдел Сопровождения Исполнительных Производств;23.09.2020;13.08.2021;7
09.12.2021;0,42;27.05.2019;Портфель5;5028301;27.05.2019;11189;Отдел взаимодействия;29.10.2021;01.02.2022;7
05.04.2021;0,2;27.05.2019;Портфель1;5028327;27.05.2019;8067;Отдел взаимодействия;25.02.2021;08.04.2021;7
18.03.2021;100;27.05.2019;Портфель2;5028327;27.05.2019;8067;Отдел взаимодействия;25.02.2021;08.04.2021;7
05.04.2021;297,3;27.05.2019;Портфель3;5028327;27.05.2019;8067;Отдел взаимодействия;25.02.2021;08.04.2021;7
27.12.2023;1000;27.05.2019;Портфель4;5028335;27.05.2019;14499;Отдел Сопровождения Исполнительных Производств;07.02.2023;NULL;7
27.01.2023;500;27.05.2019;Портфель5;5028349;27.05.2019;9406;Отдел взаимодействия;09.02.2022;10.05.2023;7
17.12.2021;1311,04;27.05.2019;Портфель1;5028379;27.05.2019;11410;Отдел Сопровождения Исполнительных Производств;31.08.2021;27.09.2022;7
17.12.2021;1311,37;27.05.2019;Портфель2;5028379;27.05.2019;11410;Отдел Сопровождения Исполнительных Производств;31.08.2021;27.09.2022;7
29.06.2022;1157,56;27.05.2019;Портфель3;5028379;27.05.2019;11410;Отдел Сопровождения Исполнительных Производств;31.08.2021;27.09.2022;7
15.12.2023;500;08.04.2019;Портфель4;5156655;11.06.2019;8066;Отдел взаимодействия;28.11.2023;NULL;56
15.12.2023;100;08.04.2019;Портфель5;5156655;11.06.2019;8066;Отдел взаимодействия;28.11.2023;NULL;56
06.03.2023;28,12;08.04.2019;Портфель1;5156659;11.06.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;14.11.2023;7
28.06.2023;1820,53;08.04.2019;Портфель2;5156659;11.06.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;14.11.2023;7
01.11.2023;0,38;08.04.2019;Портфель3;5156685;11.06.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;56
17.03.2021;1578,44;08.04.2019;Портфель4;5156689;11.06.2019;5922;Отдел Сопровождения Исполнительных Производств;25.02.2021;10.01.2022;56
12.04.2022;26,69;08.04.2019;Портфель5;5156689;11.06.2019;13610;Отдел Сопровождения Исполнительных Производств;10.01.2022;03.10.2022;56
29.06.2022;533,62;08.04.2019;Портфель1;5156689;11.06.2019;13610;Отдел Сопровождения Исполнительных Производств;10.01.2022;03.10.2022;56
25.10.2022;1987,28;08.04.2019;Портфель2;5156689;11.06.2019;14499;Отдел Сопровождения Исполнительных Производств;03.10.2022;30.01.2023;56
21.08.2024;1789,92;22.04.2019;Портфель3;5220915;18.06.2019;14499;Досудебное взыскание задолженности;05.09.2023;NULL;56
27.01.2020;1,81;22.04.2019;Портфель4;5220887;18.06.2019;8066;Отдел взаимодействия;24.01.2020;23.04.2020;NULL
19.12.2023;937,29;23.04.2019;Портфель5;5220927;18.06.2019;9698;Отдел Сопровождения Исполнительных Производств;26.04.2023;NULL;152
26.02.2020;34,95;22.04.2019;Портфель1;5220929;18.06.2019;8272;Отдел Сопровождения Исполнительных Производств;11.02.2020;02.03.2020;NULL
26.02.2020;1,27;22.04.2019;Портфель2;5220929;18.06.2019;8272;Отдел Сопровождения Исполнительных Производств;11.02.2020;02.03.2020;NULL
03.03.2022;5,07;22.04.2019;Портфель3;5220939;18.06.2019;13381;Отдел Сопровождения Исполнительных Производств;01.11.2021;07.06.2022;56
26.09.2022;186,07;22.04.2019;Портфель4;5220939;18.06.2019;8711;Отдел Сопровождения Исполнительных Производств;07.06.2022;27.09.2022;56
14.11.2023;0,29;22.04.2019;Портфель5;5220939;18.06.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;56
09.08.2021;9,96;22.04.2019;Портфель1;5220955;18.06.2019;12834;Отдел Сопровождения Исполнительных Производств;02.07.2021;30.08.2021;56
22.11.2021;2853,86;22.04.2019;Портфель2;5220955;18.06.2019;13381;Отдел Сопровождения Исполнительных Производств;01.11.2021;27.04.2022;56
11.02.2022;2766,55;22.04.2019;Портфель3;5220955;18.06.2019;13381;Отдел Сопровождения Исполнительных Производств;01.11.2021;27.04.2022;56
16.07.2019;500;22.04.2019;Портфель4;5220959;18.06.2019;8016;Коллекторские агентства;18.06.2019;04.09.2019;NULL
26.10.2021;5000;23.05.2019;Портфель5;5220963;18.06.2019;12488;Отдел Сопровождения Исполнительных Производств;06.09.2021;09.02.2022;56
01.08.2020;164,75;22.04.2019;Портфель1;5220967;18.06.2019;8066;Отдел взаимодействия;04.07.2020;04.02.2021;66
18.03.2024;159,47;09.04.2022;Портфель2;7745321;09.04.2022;14499;Отдел Сопровождения Исполнительных Производств;17.01.2024;NULL;152
29.11.2023;88,43;09.04.2022;Портфель3;7745347;09.04.2022;NULL;Отдел юридического сопровождения;NULL;NULL;36
03.05.2023;0,5;09.04.2022;Портфель4;7745353;09.04.2022;8066;Отдел взаимодействия;14.02.2023;20.09.2023;36
03.05.2023;30;09.04.2022;Портфель5;7745353;09.04.2022;8066;Отдел взаимодействия;14.02.2023;20.09.2023;36
22.08.2023;138,07;09.04.2022;Портфель1;7745361;09.04.2022;14499;Отдел Сопровождения Исполнительных Производств;03.05.2023;NULL;36
15.05.2024;235,21;09.04.2022;Портфель2;7745401;09.04.2022;14499;Отдел Сопровождения Исполнительных Производств;17.01.2024;NULL;36
15.05.2024;5508,2;09.04.2022;Портфель3;7745401;09.04.2022;14499;Отдел Сопровождения Исполнительных Производств;17.01.2024;NULL;36
11.06.2024;433,75;01.11.2021;Портфель4;7544397;20.01.2022;14499;Отдел Сопровождения Исполнительных Производств;17.01.2024;NULL;113
15.07.2024;17602,01;01.11.2021;Портфель5;7544485;20.01.2022;1343;NULL;29.02.2024;NULL;113
20.05.2024;82,42;01.11.2021;Портфель1;7544539;20.01.2022;9698;Отдел Сопровождения Исполнительных Производств;26.10.2023;NULL;113
18.10.2023;8000;01.11.2021;Портфель2;7544483;20.01.2022;12345;Досудебное взыскание задолженности;02.08.2022;29.02.2024;113
23.07.2023;13687,5;01.11.2021;Портфель3;7544705;20.01.2022;12345;Досудебное взыскание задолженности;02.08.2022;29.02.2024;20
08.10.2022;5000;01.11.2021;Портфель4;7544829;20.01.2022;12343;Досудебное взыскание задолженности;25.05.2022;06.11.2022;NULL
25.06.2024;3790,84;01.11.2021;Портфель5;7544901;20.01.2022;8066;Отдел взаимодействия;28.05.2024;NULL;113
10.01.2024;15;01.11.2021;Портфель1;7544915;20.01.2022;12345;Досудебное взыскание задолженности;02.08.2022;12.01.2024;113
10.01.2024;15,96;01.11.2021;Портфель2;7544915;20.01.2022;12345;Досудебное взыскание задолженности;02.08.2022;12.01.2024;113
24.03.2020;8,26;09.08.2019;Портфель3;5628713;09.08.2019;8066;Отдел взаимодействия;21.03.2020;17.04.2020;NULL
24.03.2020;10,49;09.08.2019;Портфель4;5628713;09.08.2019;8066;Отдел взаимодействия;21.03.2020;17.04.2020;NULL
02.04.2024;900;09.08.2019;Портфель5;5628661;09.08.2019;14499;Досудебное взыскание задолженности;06.06.2023;NULL;7
20.10.2020;1972,11;09.08.2019;Портфель1;5628709;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;30.04.2020;17.08.2021;7
21.01.2021;2160,84;09.08.2019;Портфель2;5628741;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;27.05.2020;26.10.2021;7
18.10.2021;138,72;09.08.2019;Портфель3;5628771;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;09.04.2021;NULL;7
22.06.2020;7,85;09.08.2019;Портфель4;5628821;09.08.2019;8066;Отдел взаимодействия;24.03.2020;04.08.2020;7
21.01.2021;52,01;09.08.2019;Портфель5;5628879;09.08.2019;8067;Отдел взаимодействия;11.01.2021;01.04.2021;7
10.11.2022;752,61;09.08.2019;Портфель1;5628887;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;29.05.2020;NULL;7
17.05.2021;389,44;09.08.2019;Портфель2;5628887;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;29.05.2020;NULL;7
07.12.2021;415,62;09.08.2019;Портфель3;5628887;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;29.05.2020;NULL;7
17.11.2020;640,34;09.08.2019;Портфель4;5628887;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;29.05.2020;NULL;7
09.07.2020;0,35;09.08.2019;Портфель5;5628907;09.08.2019;8066;Отдел взаимодействия;16.06.2020;18.11.2020;7
29.09.2021;45,17;09.08.2019;Портфель1;5628913;09.08.2019;12191;Отдел Сопровождения Исполнительных Производств;13.09.2021;01.12.2021;7
10.11.2021;1,81;09.08.2019;Портфель2;5628913;09.08.2019;12191;Отдел Сопровождения Исполнительных Производств;13.09.2021;01.12.2021;7
27.10.2020;1800;09.08.2019;Портфель3;5628975;09.08.2019;8066;Отдел взаимодействия;23.06.2020;12.03.2021;7
16.10.2020;30,9;09.08.2019;Портфель4;5628975;09.08.2019;8066;Отдел взаимодействия;23.06.2020;12.03.2021;7
19.07.2022;18,29;27.08.2019;Портфель5;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
19.07.2022;16,19;27.08.2019;Портфель1;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
19.07.2022;24,29;27.08.2019;Портфель2;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
21.03.2022;16,32;27.08.2019;Портфель3;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
19.07.2022;18,29;27.08.2019;Портфель4;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
21.03.2022;14,44;27.08.2019;Портфель5;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
21.03.2022;21,65;27.08.2019;Портфель1;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
21.03.2022;16,32;27.08.2019;Портфель2;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
21.03.2022;21,65;27.08.2019;Портфель3;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
19.07.2022;18,29;27.08.2019;Портфель4;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
21.03.2022;36,1;27.08.2019;Портфель5;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
21.03.2022;14,44;27.08.2019;Портфель1;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
21.03.2022;14,44;27.08.2019;Портфель2;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
21.03.2022;16,32;27.08.2019;Портфель3;5568593;27.08.2019;13817;Отдел Сопровождения Исполнительных Производств;01.03.2022;09.09.2022;7
30.04.2020;8834,36;27.08.2019;Портфель4;5566655;27.08.2019;8066;Отдел взаимодействия;10.02.2020;30.09.2020;NULL
23.08.2022;3253,87;27.08.2019;Портфель5;5566695;27.08.2019;8703;Отдел Сопровождения Исполнительных Производств;08.12.2020;16.05.2023;7
25.08.2021;801,04;27.08.2019;Портфель1;5566701;27.08.2019;8066;Отдел взаимодействия;19.02.2021;02.03.2022;7
09.07.2021;3640,48;27.08.2019;Портфель2;5566701;27.08.2019;8066;Отдел взаимодействия;19.02.2021;02.03.2022;7
24.09.2021;1264,5;27.08.2019;Портфель3;5566701;27.08.2019;8066;Отдел взаимодействия;19.02.2021;02.03.2022;7
21.09.2020;2,28;27.08.2019;Портфель4;5566703;27.08.2019;8066;Отдел взаимодействия;08.06.2020;10.11.2020;7
21.09.2020;1,1;27.08.2019;Портфель5;5566703;27.08.2019;8066;Отдел взаимодействия;08.06.2020;10.11.2020;7
05.07.2022;1095,4;27.08.2019;Портфель1;5566721;27.08.2019;8280;Отдел Сопровождения Исполнительных Производств;29.04.2022;09.09.2022;7
05.07.2022;2172,63;27.08.2019;Портфель2;5566721;27.08.2019;8280;Отдел Сопровождения Исполнительных Производств;29.04.2022;09.09.2022;7
07.08.2024;273;27.08.2019;Портфель3;5566723;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
22.03.2024;4090,48;27.08.2019;Портфель4;5566745;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
24.07.2024;3,29;27.08.2019;Портфель5;5566749;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
24.07.2024;10,68;27.08.2019;Портфель1;5566749;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
24.07.2024;159,9;27.08.2019;Портфель2;5566749;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
24.07.2024;3,29;27.08.2019;Портфель3;5566749;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
24.07.2024;413,54;27.08.2019;Портфель4;5566749;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
24.03.2021;45;27.08.2019;Портфель5;5566761;27.08.2019;8066;Отдел взаимодействия;11.03.2021;29.09.2021;7
19.01.2023;3442,65;27.08.2019;Портфель1;5566809;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
09.11.2022;0,23;27.08.2019;Портфель2;5566809;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;01.11.2022;NULL;7
12.05.2020;2093;27.08.2019;Портфель3;5566817;27.08.2019;8066;Отдел взаимодействия;15.04.2020;30.09.2020;7
11.05.2021;3616,9;27.08.2019;Портфель4;5566817;27.08.2019;8066;Отдел взаимодействия;02.04.2021;07.09.2021;7
16.08.2021;5,59;27.08.2019;Портфель5;5566817;27.08.2019;8066;Отдел взаимодействия;02.04.2021;07.09.2021;7
13.08.2020;0,78;27.08.2019;Портфель1;5566821;27.08.2019;8066;Отдел взаимодействия;24.03.2020;30.09.2020;7
20.04.2023;1,47;27.08.2019;Портфель2;5566827;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
08.05.2024;769,97;27.08.2019;Портфель3;5566827;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
28.12.2023;634,28;27.08.2019;Портфель4;5566827;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
15.05.2024;1911,21;27.08.2019;Портфель5;5566827;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
12.12.2023;461,06;27.08.2019;Портфель1;5566827;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
28.12.2023;401,27;27.08.2019;Портфель2;5566827;27.08.2019;14499;Отдел Сопровождения Исполнительных Производств;09.01.2023;NULL;7
27.01.2023;71,96;09.08.2019;Портфель3;5628179;09.08.2019;9698;Отдел Сопровождения Исполнительных Производств;07.05.2021;NULL;7
24.08.2023;0,93;13.05.2019;Портфель4;5018439;13.05.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
09.11.2023;3,91;13.05.2019;Портфель5;5018439;13.05.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
20.10.2023;4,65;13.05.2019;Портфель1;5018439;13.05.2019;14499;Отдел Сопровождения Исполнительных Производств;27.09.2022;NULL;7
13.05.2021;11;13.05.2019;Портфель2;5018449;13.05.2019;11638;Отдел взаимодействия;21.04.2021;07.10.2021;7
02.09.2021;0,11;13.05.2019;Портфель3;5018471;13.05.2019;13105;Отдел Сопровождения Исполнительных Производств;31.08.2021;30.06.2022;7
28.09.2021;0,5;13.05.2019;Портфель4;5018471;13.05.2019;13105;Отдел Сопровождения Исполнительных Производств;31.08.2021;30.06.2022;7
02.11.2021;14,96;13.05.2019;Портфель5;5018471;13.05.2019;13105;Отдел Сопровождения Исполнительных Производств;31.08.2021;30.06.2022;7
